ID,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,age,Living_With,Years_Since_Registration,Customer_Spent,Total_purcheses,Num_Children,Total_Accept_cmp,Clusters
4501.0,1,69882.0,94.0,1.0,0.0,0.0,59.0,0,11,1478.0,20.0,0.0,0.0,1
6424.0,0,33178.0,9.0,4.0,0.0,0.0,47.0,1,10,49.0,5.0,1.0,0.0,2
3075.0,1,59973.0,47.0,1.0,0.0,0.0,52.0,1,11,382.0,15.0,0.0,0.0,1
4992.0,1,17459.0,12.0,7.0,0.0,1.0,49.0,1,11,69.0,9.0,1.0,0.0,0
5252.0,0,23910.0,80.0,7.0,0.0,0.0,55.0,0,12,67.0,6.0,1.0,0.0,0
7444.0,1,42169.0,20.0,8.0,0.0,0.0,55.0,1,11,30.0,6.0,2.0,0.0,2
6919.0,2,26224.0,39.0,6.0,0.0,0.0,46.0,1,11,63.0,9.0,1.0,0.0,2
3537.0,0,31089.0,57.0,8.0,0.0,0.0,43.0,1,12,79.0,10.0,1.0,0.0,0
10277.0,0,30081.0,27.0,7.0,0.0,0.0,63.0,0,11,42.0,5.0,1.0,0.0,2
2453.0,0,62807.0,83.0,5.0,0.0,0.0,64.0,1,12,819.0,23.0,1.0,0.0,4
7972.0,0,72906.0,79.0,1.0,0.0,0.0,69.0,0,11,1151.0,17.0,0.0,0.0,1
895.0,1,61467.0,69.0,5.0,0.0,0.0,76.0,1,12,594.0,20.0,2.0,0.0,4
1177.0,1,49618.0,77.0,7.0,0.0,0.0,58.0,1,11,129.0,11.0,2.0,0.0,2
7141.0,1,21888.0,15.0,10.0,0.0,1.0,38.0,0,12,213.0,12.0,1.0,0.0,0
7232.0,0,42429.0,99.0,5.0,0.0,0.0,51.0,0,10,67.0,7.0,1.0,0.0,2
8477.0,0,26150.0,61.0,7.0,0.0,0.0,68.0,0,11,28.0,5.0,3.0,0.0,2
2457.0,2,30801.0,23.0,7.0,0.0,0.0,49.0,1,12,45.0,6.0,1.0,0.0,0
988.0,0,81168.0,84.0,3.0,0.0,0.0,59.0,1,10,1193.0,18.0,0.0,1.0,1
7930.0,1,26877.0,74.0,6.0,0.0,0.0,55.0,0,11,268.0,12.0,0.0,0.0,2
4587.0,1,45006.0,90.0,3.0,0.0,0.0,80.0,0,11,266.0,12.0,0.0,0.0,4
6682.0,2,18978.0,41.0,8.0,0.0,0.0,51.0,1,12,37.0,5.0,1.0,0.0,0
6222.0,0,22574.0,28.0,7.0,0.0,0.0,57.0,1,11,37.0,7.0,3.0,0.0,2
10299.0,1,48240.0,73.0,5.0,0.0,1.0,55.0,0,12,882.0,25.0,0.0,0.0,3
3083.0,0,45837.0,88.0,7.0,0.0,0.0,50.0,1,11,373.0,18.0,2.0,0.0,4
8953.0,1,35791.0,94.0,8.0,0.0,0.0,59.0,0,11,35.0,6.0,3.0,0.0,2
8650.0,0,54162.0,31.0,4.0,0.0,0.0,46.0,0,11,42.0,5.0,2.0,0.0,2
10862.0,1,30522.0,6.0,2.0,0.0,0.0,64.0,1,12,326.0,17.0,1.0,0.0,4
2782.0,1,54456.0,23.0,6.0,0.0,0.0,63.0,1,11,404.0,17.0,1.0,0.0,4
6941.0,0,31632.0,92.0,7.0,0.0,0.0,53.0,0,11,95.0,6.0,0.0,0.0,2
10972.0,0,72298.0,52.0,1.0,0.0,0.0,75.0,0,10,939.0,14.0,0.0,2.0,1
10708.0,2,36975.0,50.0,7.0,0.0,0.0,46.0,0,11,33.0,5.0,1.0,0.0,2
6583.0,2,72635.0,54.0,3.0,0.0,0.0,69.0,1,11,981.0,21.0,0.0,1.0,1
3641.0,0,13624.0,93.0,6.0,0.0,0.0,48.0,1,11,36.0,7.0,1.0,0.0,2
4299.0,0,70971.0,28.0,7.0,0.0,1.0,64.0,1,12,1825.0,34.0,1.0,0.0,3
3469.0,1,34487.0,94.0,9.0,0.0,0.0,47.0,0,12,103.0,9.0,2.0,0.0,0
5063.0,0,28769.0,76.0,9.0,0.0,0.0,47.0,0,12,191.0,12.0,1.0,0.0,0
10727.0,1,69084.0,43.0,8.0,0.0,0.0,54.0,1,11,1586.0,25.0,1.0,0.0,4
9624.0,1,65488.0,46.0,1.0,0.0,0.0,66.0,1,10,963.0,14.0,0.0,0.0,1
5156.0,2,62466.0,13.0,4.0,0.0,0.0,54.0,1,10,889.0,26.0,1.0,0.0,1
4376.0,2,32218.0,27.0,7.0,0.0,1.0,64.0,0,10,93.0,7.0,0.0,1.0,0
8461.0,0,46102.0,3.0,7.0,0.0,0.0,62.0,0,10,16.0,4.0,3.0,0.0,2
6945.0,0,84574.0,72.0,5.0,0.0,0.0,72.0,0,11,1375.0,32.0,0.0,0.0,1
944.0,0,56181.0,6.0,4.0,0.0,0.0,62.0,1,11,393.0,14.0,1.0,0.0,4
1907.0,1,63120.0,53.0,7.0,0.0,1.0,74.0,0,12,1477.0,26.0,1.0,0.0,3
701.0,0,73691.0,58.0,2.0,0.0,0.0,53.0,1,11,1179.0,18.0,1.0,1.0,1
3856.0,0,63381.0,78.0,2.0,0.0,0.0,64.0,1,12,1005.0,26.0,1.0,0.0,4
4149.0,1,76140.0,57.0,2.0,0.0,0.0,76.0,1,10,1348.0,21.0,0.0,0.0,1
2131.0,1,62859.0,37.0,6.0,0.0,0.0,65.0,0,12,1307.0,23.0,1.0,0.0,4
2942.0,0,45906.0,20.0,5.0,0.0,0.0,60.0,0,11,486.0,15.0,1.0,1.0,4
1173.0,1,77632.0,73.0,2.0,0.0,1.0,77.0,1,11,2252.0,13.0,0.0,2.0,3
4381.0,1,46463.0,56.0,6.0,0.0,0.0,53.0,1,11,235.0,17.0,2.0,0.0,2
3376.0,1,55282.0,9.0,4.0,0.0,0.0,54.0,0,11,235.0,11.0,1.0,0.0,2
4679.0,1,78710.0,42.0,4.0,0.0,0.0,47.0,1,10,1092.0,28.0,1.0,0.0,1
10928.0,0,66886.0,28.0,5.0,0.0,0.0,66.0,1,11,599.0,17.0,1.0,0.0,4
4248.0,1,98777.0,23.0,1.0,0.0,0.0,64.0,0,10,2008.0,19.0,0.0,1.0,1
6728.0,0,29103.0,38.0,9.0,0.0,0.0,39.0,1,12,48.0,6.0,1.0,0.0,0
6661.0,0,67445.0,63.0,6.0,0.0,0.0,50.0,1,12,1174.0,32.0,1.0,0.0,4
4725.0,1,50616.0,71.0,2.0,0.0,0.0,74.0,1,10,67.0,7.0,1.0,0.0,2
3277.0,0,49431.0,9.0,8.0,0.0,0.0,69.0,0,12,365.0,15.0,1.0,0.0,4
2564.0,0,61278.0,87.0,6.0,0.0,0.0,71.0,1,10,165.0,10.0,1.0,0.0,4
946.0,2,26490.0,92.0,6.0,0.0,0.0,66.0,1,12,210.0,11.0,0.0,0.0,2
3867.0,1,73059.0,36.0,4.0,0.0,0.0,77.0,1,11,1095.0,26.0,1.0,0.0,1
6940.0,1,46734.0,86.0,6.0,0.0,0.0,58.0,0,11,223.0,12.0,3.0,1.0,2
55.0,0,56253.0,83.0,6.0,0.0,0.0,61.0,1,12,597.0,22.0,1.0,0.0,4
7093.0,0,19986.0,74.0,7.0,0.0,0.0,39.0,1,11,22.0,4.0,1.0,0.0,2
5084.0,0,58330.0,87.0,4.0,0.0,0.0,49.0,0,11,1064.0,24.0,1.0,0.0,4
1777.0,2,25965.0,29.0,8.0,0.0,0.0,44.0,1,12,74.0,6.0,0.0,0.0,0
8162.0,1,14661.0,88.0,6.0,0.0,0.0,68.0,1,11,26.0,5.0,0.0,0.0,2
10826.0,0,18690.0,77.0,8.0,0.0,0.0,65.0,1,12,60.0,5.0,0.0,0.0,0
8754.0,1,45068.0,25.0,7.0,0.0,0.0,50.0,1,11,20.0,4.0,1.0,0.0,2
1987.0,2,21063.0,34.0,6.0,0.0,0.0,37.0,0,11,59.0,7.0,1.0,0.0,2
11007.0,1,29187.0,43.0,8.0,0.0,0.0,56.0,1,11,34.0,5.0,1.0,0.0,2
7426.0,2,54690.0,76.0,3.0,0.0,0.0,53.0,1,11,198.0,12.0,2.0,0.0,2
9153.0,1,59304.0,81.0,5.0,0.0,0.0,60.0,1,11,1048.0,28.0,1.0,0.0,4
10379.0,1,59247.0,87.0,6.0,0.0,0.0,62.0,0,11,574.0,21.0,2.0,0.0,4
3197.0,0,77353.0,38.0,4.0,0.0,0.0,44.0,1,11,670.0,20.0,1.0,0.0,1
2920.0,1,52614.0,63.0,8.0,0.0,0.0,49.0,0,12,990.0,16.0,1.0,0.0,4
6961.0,0,26751.0,26.0,8.0,0.0,0.0,50.0,1,10,11.0,4.0,2.0,0.0,2
4673.0,1,81300.0,17.0,5.0,0.0,1.0,61.0,1,12,1241.0,21.0,1.0,1.0,3
9937.0,0,70337.0,75.0,1.0,0.0,0.0,45.0,0,10,576.0,17.0,0.0,0.0,1
8779.0,2,36145.0,13.0,9.0,0.0,1.0,39.0,1,11,172.0,12.0,1.0,1.0,0
9596.0,1,65295.0,19.0,2.0,0.0,0.0,44.0,0,11,664.0,20.0,0.0,0.0,1
2891.0,0,68118.0,51.0,6.0,0.0,0.0,61.0,0,11,928.0,23.0,1.0,0.0,4
4910.0,0,68743.0,81.0,7.0,0.0,0.0,57.0,0,12,2074.0,30.0,0.0,0.0,4
75.0,2,41039.0,32.0,8.0,0.0,0.0,42.0,1,11,467.0,15.0,0.0,0.0,2
10120.0,0,38946.0,84.0,5.0,0.0,0.0,69.0,1,11,257.0,12.0,1.0,0.0,4
6327.0,0,65777.0,87.0,1.0,0.0,0.0,57.0,1,11,1146.0,17.0,0.0,0.0,1
10142.0,1,66476.0,99.0,4.0,0.0,0.0,48.0,0,11,689.0,20.0,1.0,0.0,4
9826.0,1,86857.0,96.0,2.0,0.0,1.0,52.0,0,12,2114.0,22.0,0.0,0.0,3
10767.0,1,77845.0,40.0,1.0,0.0,0.0,35.0,1,10,1346.0,21.0,0.0,2.0,1
7279.0,1,69476.0,3.0,2.0,0.0,0.0,55.0,1,11,1044.0,15.0,0.0,0.0,1
7230.0,1,50611.0,98.0,6.0,0.0,1.0,64.0,0,12,493.0,22.0,1.0,1.0,3
143.0,0,61209.0,73.0,2.0,0.0,0.0,54.0,0,11,957.0,13.0,0.0,0.0,1
450.0,1,42315.0,90.0,3.0,0.0,0.0,66.0,1,11,270.0,12.0,1.0,0.0,4
9316.0,2,13084.0,29.0,6.0,0.0,0.0,72.0,1,11,29.0,5.0,0.0,0.0,2
6379.0,1,47570.0,3.0,7.0,0.0,1.0,75.0,0,11,121.0,9.0,2.0,0.0,0
9239.0,1,61923.0,94.0,3.0,0.0,0.0,63.0,1,11,126.0,8.0,2.0,0.0,4
8315.0,0,34824.0,65.0,6.0,0.0,0.0,29.0,0,10,23.0,4.0,0.0,0.0,2
2868.0,1,26518.0,33.0,8.0,0.0,1.0,75.0,0,11,57.0,8.0,2.0,0.0,0
10888.0,0,45938.0,46.0,6.0,0.0,0.0,63.0,0,11,636.0,20.0,0.0,0.0,4
1277.0,0,78468.0,29.0,4.0,0.0,0.0,64.0,1,10,1004.0,28.0,0.0,1.0,1
9977.0,0,78901.0,99.0,4.0,0.0,0.0,51.0,0,11,734.0,20.0,1.0,0.0,4
10196.0,0,71427.0,26.0,4.0,0.0,0.0,46.0,1,10,614.0,20.0,2.0,0.0,1
8029.0,1,90247.0,27.0,1.0,0.0,1.0,36.0,0,10,1621.0,15.0,0.0,3.0,3
968.0,1,41335.0,24.0,7.0,0.0,0.0,56.0,0,11,187.0,12.0,1.0,0.0,2
6988.0,0,71952.0,93.0,4.0,0.0,0.0,38.0,1,11,1443.0,22.0,1.0,2.0,1
4472.0,1,35682.0,34.0,2.0,0.0,0.0,54.0,0,10,57.0,6.0,1.0,0.0,2
6991.0,0,43185.0,88.0,8.0,0.0,0.0,73.0,0,11,637.0,20.0,1.0,0.0,4
3336.0,1,66375.0,96.0,7.0,0.0,0.0,76.0,1,11,948.0,14.0,1.0,1.0,4
4301.0,1,35178.0,10.0,7.0,0.0,1.0,53.0,1,11,59.0,5.0,1.0,1.0,0
1940.0,0,25252.0,26.0,8.0,0.0,0.0,38.0,1,11,18.0,4.0,1.0,0.0,2
1272.0,1,55250.0,49.0,5.0,0.0,0.0,59.0,0,12,903.0,26.0,1.0,0.0,4
1388.0,0,33249.0,11.0,6.0,0.0,0.0,49.0,0,11,112.0,8.0,1.0,0.0,2
1044.0,0,58398.0,44.0,4.0,0.0,0.0,71.0,1,11,596.0,20.0,0.0,0.0,1
6969.0,0,50272.0,75.0,7.0,0.0,0.0,42.0,1,11,233.0,13.0,1.0,0.0,2
3619.0,2,87305.0,19.0,2.0,0.0,1.0,64.0,0,12,1152.0,17.0,0.0,1.0,3
1715.0,0,25851.0,45.0,7.0,0.0,0.0,46.0,1,11,48.0,7.0,1.0,0.0,2
10159.0,0,58710.0,77.0,6.0,0.0,0.0,54.0,0,11,1185.0,31.0,1.0,0.0,4
1463.0,0,45160.0,9.0,7.0,0.0,0.0,66.0,0,10,21.0,4.0,2.0,0.0,2
5114.0,1,74806.0,1.0,4.0,0.0,0.0,59.0,1,12,965.0,16.0,1.0,0.0,4
4990.0,0,59111.0,90.0,7.0,0.0,0.0,70.0,1,11,869.0,21.0,0.0,0.0,4
4329.0,1,18988.0,43.0,7.0,0.0,0.0,40.0,1,10,16.0,6.0,1.0,0.0,2
4692.0,0,7500.0,19.0,9.0,0.0,1.0,48.0,1,12,71.0,12.0,1.0,1.0,0
7212.0,0,44794.0,99.0,6.0,0.0,0.0,58.0,1,10,65.0,6.0,1.0,0.0,2
6086.0,0,80395.0,62.0,2.0,0.0,0.0,69.0,1,11,1380.0,24.0,0.0,1.0,1
437.0,1,75012.0,41.0,1.0,0.0,0.0,48.0,0,10,1027.0,23.0,0.0,0.0,1
11171.0,1,56962.0,60.0,7.0,0.0,0.0,59.0,1,11,411.0,21.0,3.0,0.0,4
11101.0,0,89891.0,17.0,4.0,0.0,0.0,33.0,1,11,836.0,26.0,0.0,1.0,1
5329.0,1,35946.0,24.0,5.0,0.0,0.0,75.0,0,11,11.0,4.0,2.0,0.0,2
610.0,1,53593.0,60.0,8.0,0.0,0.0,71.0,1,12,480.0,23.0,2.0,0.0,4
9384.0,0,66373.0,57.0,3.0,0.0,0.0,46.0,1,11,606.0,23.0,2.0,0.0,4
5956.0,1,45072.0,74.0,8.0,0.0,0.0,76.0,0,11,284.0,16.0,3.0,0.0,4
10430.0,0,89694.0,22.0,5.0,0.0,0.0,51.0,0,11,1472.0,14.0,2.0,3.0,3
7875.0,0,72025.0,46.0,2.0,0.0,1.0,75.0,1,10,1677.0,26.0,0.0,3.0,3
7072.0,0,67432.0,69.0,4.0,0.0,0.0,51.0,1,11,1335.0,19.0,1.0,0.0,4
6255.0,1,70545.0,29.0,2.0,0.0,0.0,72.0,1,10,334.0,13.0,1.0,0.0,1
6516.0,2,17487.0,37.0,7.0,0.0,0.0,35.0,1,11,18.0,4.0,1.0,0.0,2
5564.0,0,62882.0,26.0,4.0,0.0,0.0,55.0,1,12,1338.0,20.0,1.0,0.0,4
5682.0,1,64108.0,8.0,5.0,0.0,0.0,71.0,0,11,1099.0,30.0,1.0,0.0,1
7458.0,1,34941.0,26.0,8.0,0.0,0.0,68.0,1,11,97.0,8.0,2.0,0.0,2
5237.0,1,48767.0,79.0,5.0,0.0,0.0,74.0,0,10,63.0,9.0,3.0,0.0,2
7761.0,2,38702.0,71.0,6.0,0.0,0.0,46.0,1,11,109.0,9.0,1.0,0.0,2
5278.0,0,82224.0,83.0,3.0,0.0,0.0,60.0,1,10,902.0,21.0,0.0,1.0,1
3560.0,0,83844.0,57.0,1.0,0.0,0.0,72.0,1,11,1574.0,20.0,0.0,1.0,1
7235.0,2,17003.0,37.0,5.0,0.0,0.0,49.0,1,11,38.0,9.0,1.0,0.0,2
10548.0,0,71163.0,30.0,1.0,0.0,0.0,29.0,0,10,960.0,24.0,0.0,0.0,1
2281.0,0,33697.0,34.0,7.0,0.0,0.0,54.0,0,11,28.0,4.0,1.0,1.0,0
4073.0,2,63564.0,0.0,6.0,0.0,1.0,70.0,1,10,1215.0,28.0,0.0,1.0,3
6974.0,1,83443.0,89.0,2.0,0.0,0.0,52.0,1,11,1497.0,22.0,0.0,0.0,1
7938.0,1,51518.0,92.0,3.0,0.0,0.0,66.0,1,11,449.0,17.0,1.0,0.0,4
7094.0,0,58330.0,87.0,4.0,0.0,0.0,49.0,0,11,1064.0,24.0,1.0,0.0,4
7723.0,0,75507.0,56.0,3.0,0.0,0.0,45.0,1,10,1440.0,21.0,0.0,0.0,1
3870.0,2,63855.0,28.0,4.0,0.0,0.0,46.0,1,11,1006.0,24.0,0.0,0.0,1
4012.0,1,62220.0,55.0,6.0,0.0,1.0,52.0,1,12,1226.0,23.0,1.0,0.0,3
5909.0,0,58512.0,25.0,8.0,0.0,0.0,60.0,1,11,1171.0,20.0,1.0,0.0,4
10470.0,1,40662.0,0.0,4.0,0.0,0.0,45.0,1,11,92.0,8.0,1.0,0.0,2
6488.0,1,38829.0,86.0,5.0,0.0,0.0,65.0,1,10,99.0,8.0,1.0,0.0,2
10270.0,2,35523.0,8.0,7.0,0.0,0.0,43.0,1,11,66.0,8.0,1.0,0.0,2
6887.0,0,79146.0,33.0,6.0,0.0,0.0,57.0,0,10,564.0,19.0,2.0,0.0,4
6406.0,1,78285.0,13.0,3.0,0.0,0.0,36.0,1,11,1427.0,21.0,0.0,0.0,1
7573.0,1,31626.0,12.0,7.0,0.0,1.0,46.0,0,11,86.0,6.0,1.0,1.0,0
221.0,0,48726.0,90.0,6.0,0.0,0.0,69.0,1,11,242.0,12.0,1.0,0.0,4
1911.0,0,67430.0,6.0,6.0,0.0,0.0,37.0,1,12,1364.0,29.0,0.0,0.0,3
20.0,2,46891.0,91.0,4.0,0.0,0.0,59.0,1,11,183.0,8.0,1.0,0.0,2
8786.0,1,62058.0,52.0,6.0,0.0,0.0,68.0,1,11,450.0,18.0,1.0,0.0,4
10582.0,0,72063.0,3.0,2.0,0.0,0.0,45.0,1,11,758.0,21.0,1.0,0.0,1
8897.0,0,42720.0,9.0,8.0,0.0,1.0,59.0,0,11,654.0,25.0,2.0,0.0,0
2371.0,0,33622.0,22.0,7.0,0.0,0.0,52.0,1,11,81.0,9.0,2.0,0.0,2
4303.0,1,6835.0,76.0,20.0,0.0,0.0,67.0,1,12,137.0,1.0,1.0,0.0,0
6825.0,0,41452.0,86.0,7.0,0.0,0.0,71.0,1,11,16.0,4.0,2.0,0.0,2
1072.0,1,40760.0,64.0,6.0,0.0,0.0,59.0,0,11,93.0,8.0,1.0,0.0,2
4964.0,1,74250.0,90.0,1.0,0.0,0.0,66.0,1,10,1158.0,18.0,0.0,0.0,1
2461.0,1,51124.0,79.0,3.0,0.0,0.0,69.0,0,11,43.0,6.0,2.0,0.0,2
10839.0,0,36283.0,42.0,4.0,0.0,0.0,48.0,1,10,29.0,6.0,2.0,0.0,2
49.0,0,20587.0,39.0,7.0,0.0,0.0,54.0,0,10,25.0,5.0,1.0,0.0,2
4290.0,0,30467.0,8.0,7.0,0.0,0.0,52.0,1,10,24.0,4.0,1.0,0.0,2
10219.0,0,31590.0,40.0,8.0,0.0,0.0,52.0,1,11,38.0,5.0,1.0,0.0,2
4211.0,2,20425.0,5.0,7.0,0.0,0.0,38.0,1,12,57.0,7.0,1.0,0.0,0
1135.0,1,17144.0,96.0,7.0,0.0,0.0,64.0,1,10,47.0,12.0,2.0,0.0,2
6299.0,1,42564.0,28.0,7.0,0.0,1.0,56.0,0,11,813.0,24.0,1.0,1.0,3
10846.0,1,43783.0,22.0,7.0,0.0,0.0,46.0,1,10,629.0,22.0,1.0,1.0,2
347.0,0,40780.0,30.0,9.0,0.0,0.0,48.0,0,12,377.0,17.0,1.0,0.0,0
10446.0,1,82017.0,58.0,2.0,0.0,1.0,67.0,1,12,729.0,17.0,0.0,3.0,3
3479.0,0,16813.0,49.0,7.0,0.0,0.0,74.0,0,11,50.0,6.0,0.0,1.0,2
11075.0,0,51267.0,37.0,4.0,0.0,0.0,46.0,1,11,270.0,15.0,2.0,0.0,2
4442.0,0,46524.0,70.0,3.0,0.0,0.0,63.0,0,11,177.0,9.0,1.0,0.0,2
199.0,1,45183.0,33.0,7.0,0.0,0.0,62.0,0,11,315.0,13.0,0.0,1.0,0
6722.0,1,70421.0,98.0,6.0,0.0,0.0,70.0,1,10,767.0,23.0,1.0,0.0,1
796.0,2,60161.0,17.0,8.0,0.0,0.0,59.0,0,12,1071.0,26.0,1.0,0.0,4
3749.0,0,73926.0,54.0,3.0,0.0,0.0,51.0,1,11,1580.0,24.0,0.0,0.0,1
8523.0,0,19329.0,39.0,8.0,0.0,0.0,56.0,1,11,60.0,10.0,1.0,0.0,2
310.0,1,61872.0,81.0,4.0,0.0,0.0,54.0,1,11,573.0,21.0,1.0,0.0,4
8629.0,0,46984.0,71.0,5.0,0.0,0.0,68.0,0,11,41.0,5.0,2.0,0.0,2
236.0,0,34838.0,62.0,6.0,0.0,0.0,73.0,1,11,170.0,10.0,2.0,0.0,2
3483.0,0,48192.0,76.0,8.0,0.0,1.0,66.0,1,11,1526.0,25.0,0.0,3.0,3
4599.0,1,49681.0,66.0,7.0,0.0,0.0,48.0,1,11,458.0,21.0,2.0,0.0,4
7326.0,1,56850.0,83.0,2.0,0.0,0.0,53.0,1,10,63.0,6.0,1.0,0.0,2
7352.0,0,55267.0,28.0,3.0,0.0,0.0,67.0,1,11,405.0,17.0,1.0,0.0,4
2350.0,0,59666.0,87.0,8.0,0.0,0.0,52.0,1,11,1027.0,20.0,2.0,1.0,4
2964.0,0,26872.0,0.0,6.0,0.0,0.0,43.0,1,11,72.0,5.0,0.0,0.0,2
5585.0,0,21359.0,1.0,8.0,0.0,1.0,52.0,0,11,48.0,7.0,1.0,0.0,0
3732.0,1,52750.0,72.0,4.0,0.0,0.0,69.0,1,11,860.0,27.0,1.0,0.0,4
11176.0,1,65968.0,12.0,3.0,0.0,0.0,54.0,1,10,495.0,18.0,1.0,0.0,1
2986.0,0,30772.0,89.0,6.0,0.0,0.0,48.0,1,10,20.0,4.0,2.0,0.0,2
3900.0,0,65685.0,54.0,5.0,0.0,0.0,52.0,1,10,769.0,21.0,1.0,0.0,1
7034.0,2,25804.0,34.0,8.0,0.0,0.0,46.0,1,11,55.0,7.0,1.0,0.0,2
9493.0,1,76412.0,15.0,3.0,0.0,1.0,44.0,0,11,1808.0,18.0,0.0,2.0,3
1143.0,0,22063.0,43.0,7.0,0.0,0.0,52.0,1,11,55.0,7.0,1.0,0.0,2
1.0,0,57091.0,0.0,5.0,0.0,1.0,63.0,0,10,577.0,18.0,0.0,1.0,3
3855.0,0,22419.0,74.0,8.0,0.0,0.0,61.0,1,11,162.0,8.0,0.0,0.0,2
9499.0,0,93404.0,97.0,5.0,0.0,0.0,70.0,1,11,1616.0,17.0,3.0,2.0,4
6768.0,0,37859.0,75.0,8.0,0.0,0.0,62.0,0,11,36.0,6.0,3.0,0.0,2
2150.0,1,80995.0,83.0,4.0,0.0,0.0,66.0,0,11,1482.0,22.0,1.0,0.0,1
6646.0,0,16529.0,23.0,6.0,0.0,0.0,40.0,1,10,22.0,5.0,1.0,0.0,2
4887.0,1,55412.0,65.0,5.0,0.0,0.0,48.0,0,11,63.0,6.0,2.0,0.0,2
8560.0,0,48789.0,94.0,6.0,0.0,0.0,32.0,0,12,680.0,18.0,0.0,0.0,4
3321.0,1,56575.0,42.0,5.0,0.0,0.0,57.0,1,11,542.0,20.0,2.0,0.0,4
11003.0,2,25130.0,10.0,7.0,0.0,0.0,44.0,1,11,50.0,7.0,1.0,0.0,2
10402.0,0,35441.0,94.0,8.0,0.0,0.0,57.0,1,11,39.0,6.0,2.0,0.0,2
9904.0,0,71391.0,50.0,3.0,0.0,0.0,68.0,1,11,1043.0,28.0,1.0,0.0,1
6141.0,1,49494.0,46.0,7.0,0.0,0.0,52.0,0,11,385.0,14.0,1.0,0.0,2
5687.0,0,81702.0,98.0,3.0,0.0,0.0,44.0,0,12,1633.0,27.0,0.0,0.0,1
10856.0,2,45889.0,42.0,6.0,0.0,0.0,44.0,0,11,46.0,5.0,1.0,0.0,2
5121.0,0,56628.0,30.0,5.0,0.0,0.0,47.0,0,10,761.0,20.0,1.0,1.0,1
4186.0,0,34026.0,11.0,5.0,0.0,0.0,74.0,1,11,76.0,9.0,2.0,0.0,2
368.0,0,40049.0,61.0,5.0,0.0,0.0,50.0,1,12,290.0,14.0,1.0,0.0,4
3312.0,0,34176.0,12.0,6.0,0.0,0.0,36.0,0,10,89.0,11.0,1.0,0.0,2
11121.0,0,19419.0,76.0,9.0,0.0,0.0,43.0,1,12,70.0,11.0,1.0,0.0,0
5332.0,2,82504.0,2.0,1.0,0.0,0.0,64.0,1,11,1066.0,17.0,0.0,0.0,1
5935.0,1,55284.0,60.0,5.0,0.0,0.0,68.0,0,12,764.0,23.0,1.0,0.0,4
2895.0,0,49980.0,79.0,5.0,0.0,0.0,61.0,0,11,195.0,11.0,1.0,0.0,4
10262.0,0,15072.0,96.0,5.0,0.0,0.0,44.0,1,11,53.0,11.0,2.0,0.0,2
7848.0,0,49166.0,17.0,6.0,0.0,0.0,50.0,0,11,368.0,13.0,1.0,0.0,2
9477.0,1,65324.0,0.0,4.0,0.0,0.0,70.0,1,10,544.0,20.0,1.0,0.0,1
7186.0,1,30843.0,43.0,5.0,0.0,0.0,58.0,1,10,35.0,6.0,2.0,1.0,2
5794.0,1,46374.0,1.0,8.0,0.0,1.0,50.0,1,10,446.0,18.0,1.0,2.0,3
4877.0,1,38576.0,2.0,7.0,0.0,0.0,51.0,1,10,41.0,5.0,1.0,0.0,2
425.0,0,55357.0,66.0,5.0,0.0,0.0,39.0,1,11,727.0,22.0,2.0,0.0,4
3007.0,0,37758.0,49.0,8.0,0.0,0.0,58.0,1,12,40.0,6.0,2.0,0.0,0
1031.0,2,85710.0,5.0,2.0,0.0,0.0,35.0,1,11,1062.0,26.0,0.0,1.0,3
4297.0,0,23228.0,71.0,8.0,0.0,0.0,55.0,1,10,40.0,7.0,1.0,0.0,2
807.0,1,44602.0,35.0,8.0,0.0,0.0,55.0,1,10,292.0,17.0,2.0,0.0,2
9553.0,0,7500.0,94.0,6.0,0.0,0.0,37.0,1,11,15.0,4.0,0.0,0.0,2
4271.0,2,38683.0,80.0,7.0,0.0,0.0,35.0,1,12,341.0,17.0,1.0,0.0,0
4120.0,2,49514.0,61.0,7.0,0.0,0.0,49.0,0,11,369.0,13.0,1.0,0.0,2
2036.0,1,57906.0,29.0,4.0,0.0,0.0,51.0,1,11,401.0,17.0,1.0,0.0,4
115.0,1,43456.0,0.0,5.0,0.0,0.0,58.0,0,11,393.0,17.0,1.0,0.0,2
4259.0,1,19485.0,80.0,7.0,0.0,0.0,38.0,0,11,10.0,4.0,2.0,0.0,2
8687.0,0,53172.0,54.0,3.0,0.0,0.0,46.0,1,11,486.0,16.0,1.0,0.0,4
2447.0,0,30545.0,71.0,7.0,0.0,0.0,45.0,1,12,69.0,7.0,1.0,0.0,0
10140.0,1,70123.0,27.0,3.0,0.0,0.0,41.0,1,11,1727.0,17.0,0.0,2.0,3
9353.0,0,62450.0,61.0,3.0,0.0,0.0,65.0,0,10,995.0,16.0,1.0,1.0,1
3623.0,0,21675.0,55.0,7.0,0.0,0.0,48.0,1,10,45.0,10.0,1.0,0.0,2
738.0,2,42395.0,35.0,7.0,0.0,0.0,43.0,0,10,182.0,12.0,2.0,0.0,2
7631.0,1,61346.0,34.0,3.0,0.0,0.0,46.0,1,11,989.0,23.0,1.0,0.0,1
773.0,1,42835.0,64.0,6.0,0.0,0.0,53.0,0,11,595.0,23.0,2.0,0.0,4
10602.0,0,39922.0,30.0,8.0,0.0,0.0,41.0,1,11,156.0,9.0,1.0,0.0,2
